YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,DEPARTURE_DELAY_INDEX,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,ARRIVAL_DELAY_INDEX,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,29,4,DL,2378,N309US,SLC,SAN,1120,1114,-6,1,33,1147,109,131,95,626,1222,3,1209,1225,16,0,0,0,,16,0,0,0,0
2015,1,29,4,WN,346,N952WN,SAT,SAN,1125,1125,0,1,9,1134,185,176,164,1129,1218,3,1230,1221,-9,1,0,0,,,,,,
2015,1,29,4,AA,369,N5DUAA,DFW,SAN,1130,1124,-6,1,17,1141,186,194,170,1171,1231,7,1236,1238,2,0,0,0,,,,,,
2015,1,29,4,VX,956,N631VA,SFO,SAN,1145,1143,-2,1,10,1153,95,84,69,447,1302,5,1320,1307,-13,1,0,0,,,,,,
2015,1,29,4,WN,2217,N960WN,OAK,SAN,1145,1148,3,0,6,1154,85,79,70,446,1304,3,1310,1307,-3,1,0,0,,,,,,
2015,1,29,4,DL,1758,N355NW,MSP,SAN,1145,1145,0,1,9,1154,236,232,218,1532,1332,5,1341,1337,-4,1,0,0,,,,,,
2015,1,29,4,WN,121,N419WN,PHX,SAN,1200,1159,-1,1,13,1212,75,69,52,304,1204,4,1215,1208,-7,1,0,0,,,,,,
2015,1,29,4,WN,1872,N8646B,DEN,SAN,1205,1216,11,0,9,1225,145,137,123,853,1328,5,1330,1333,3,0,0,0,,,,,,
2015,1,29,4,AS,572,N760AS,PDX,SAN,1215,1206,-9,1,17,1223,138,153,132,933,1435,4,1433,1439,6,0,0,0,,,,,,
2015,1,29,4,UA,1657,N79521,IAH,SAN,1222,1223,1,0,12,1235,209,194,180,1303,1335,2,1351,1337,-14,1,0,0,,,,,,
2015,1,29,4,AA,1288,N3KAAA,DFW,SAN,1225,1227,2,0,11,1238,187,182,165,1171,1323,6,1332,1329,-3,1,0,0,,,,,,
2015,1,29,4,OO,6335,N584SW,LAX,SAN,1230,1231,1,0,12,1243,55,48,32,109,1315,4,1325,1319,-6,1,0,0,,,,,,
2015,1,29,4,WN,302,N8627B,MCI,SAN,1235,1229,-6,1,6,1235,215,207,196,1334,1351,5,1410,1356,-14,1,0,0,,,,,,
2015,1,29,4,F9,555,N203FR,DEN,SAN,1235,1223,-12,1,11,1234,138,140,124,853,1338,5,1353,1343,-10,1,0,0,,,,,,
2015,1,29,4,WN,479,N955WN,SMF,SAN,1240,1314,34,0,7,1321,85,81,70,480,1431,4,1405,1435,30,0,0,0,,0,0,0,30,0
2015,1,29,4,UA,1122,N33266,SFO,SAN,1250,1339,49,0,17,1356,93,89,68,447,1504,4,1423,1508,45,0,0,0,,0,0,45,0,0
2015,1,29,4,OO,2580,N864AS,LAX,SAN,1300,1317,17,0,25,1342,47,56,26,109,1408,5,1347,1413,26,0,0,0,,9,0,0,17,0
2015,1,29,4,WN,3321,N7707C,LAS,SAN,1310,1329,19,0,13,1342,65,64,48,258,1430,3,1415,1433,18,0,0,0,,0,0,11,7,0
2015,1,29,4,WN,182,N7720F,PHX,SAN,1315,1317,2,0,9,1326,70,65,53,304,1319,3,1325,1322,-3,1,0,0,,,,,,
2015,1,29,4,OO,3492,N217AG,SLC,SAN,1315,1305,-10,1,12,1317,115,113,98,626,1355,3,1410,1358,-12,1,0,0,,,,,,
2015,1,29,4,AS,494,N464AS,SEA,SAN,1330,1324,-6,1,16,1340,160,159,140,1050,1600,3,1610,1603,-7,1,0,0,,,,,,
2015,1,29,4,NK,511,N530NK,LAS,SAN,1331,1325,-6,1,10,1335,65,62,48,258,1423,4,1436,1427,-9,1,0,0,,,,,,
2015,1,29,4,WN,4200,N221WN,SJC,SAN,1335,1350,15,0,7,1357,75,74,65,417,1502,2,1450,1504,14,0,0,0,,,,,,
2015,1,29,4,WN,4175,N248WN,OAK,SAN,1340,1357,17,0,7,1404,85,80,68,446,1512,5,1505,1517,12,0,0,0,,,,,,
2015,1,29,4,WN,358,N225WN,HOU,SAN,1345,1352,7,0,9,1401,210,200,184,1313,1505,7,1515,1512,-3,1,0,0,,,,,,
2015,1,29,4,AA,1694,N3CPAA,DFW,SAN,1345,1342,-3,1,15,1357,186,186,168,1171,1445,3,1451,1448,-3,1,0,0,,,,,,
2015,1,29,4,WN,2187,N8604K,MDW,SAN,1400,1402,2,0,12,1414,270,262,246,1728,1620,4,1630,1624,-6,1,0,0,,,,,,
2015,1,29,4,WN,1613,N416WN,PHX,SAN,1405,1403,-2,1,9,1412,70,66,52,304,1404,5,1415,1409,-6,1,0,0,,,,,,
2015,1,29,4,WN,2433,N785SW,SFO,SAN,1405,1406,1,0,8,1414,85,81,70,447,1524,3,1530,1527,-3,1,0,0,,,,,,
2015,1,29,4,WN,1137,N716SW,MSY,SAN,1410,1411,1,0,5,1416,255,263,254,1599,1630,4,1625,1634,9,0,0,0,,,,,,
2015,1,29,4,WN,2692,N206WN,RNO,SAN,1410,1410,0,1,8,1418,85,81,69,488,1527,4,1535,1531,-4,1,0,0,,,,,,
2015,1,29,4,OO,2603,N862AS,LAX,SAN,1420,1418,-2,1,17,1435,46,54,32,109,1507,5,1506,1512,6,0,0,0,,,,,,
2015,1,29,4,UA,1185,N67815,IAH,SAN,1430,1430,0,1,20,1450,215,207,184,1303,1554,3,1605,1557,-8,1,0,0,,,,,,
2015,1,29,4,OO,6333,N234SW,LAX,SAN,1437,1434,-3,1,12,1446,54,48,32,109,1518,4,1531,1522,-9,1,0,0,,,,,,
2015,1,29,4,WN,1051,N406WN,DEN,SAN,1440,1438,-2,1,11,1449,145,138,123,853,1552,4,1605,1556,-9,1,0,0,,,,,,
2015,1,29,4,WN,154,N432WN,SMF,SAN,1455,1453,-2,1,9,1502,80,84,72,480,1614,3,1615,1617,2,0,0,0,,,,,,
2015,1,29,4,HA,16,N390HA,HNL,SAN,1455,1455,0,1,27,1522,325,312,281,2614,2203,4,2220,2207,-13,1,0,0,,,,,,
2015,1,29,4,US,679,N535UW,PHX,SAN,1500,1454,-6,1,23,1517,70,78,52,304,1509,3,1510,1512,2,0,0,0,,,,,,
2015,1,29,4,DL,2078,N372NW,SLC,SAN,1501,1500,-1,1,13,1513,109,113,97,626,1550,3,1550,1553,3,0,0,0,,,,,,
2015,1,29,4,VX,958,N852VA,SFO,SAN,1505,1501,-4,1,19,1520,85,96,72,447,1632,5,1630,1637,7,0,0,0,,,,,,
2015,1,29,4,WN,167,N952WN,OAK,SAN,1505,1500,-5,1,9,1509,80,81,69,446,1618,3,1625,1621,-4,1,0,0,,,,,,
2015,1,29,4,WN,4877,N317WN,LAS,SAN,1510,1531,21,0,22,1553,65,76,48,258,1641,6,1615,1647,32,0,0,0,,11,0,5,16,0
2015,1,29,4,WN,3857,N367SW,SFO,SAN,1530,1532,2,0,6,1538,85,84,76,447,1654,2,1655,1656,1,0,0,0,,,,,,
2015,1,29,4,WN,3584,N285WN,TUS,SAN,1530,1648,78,0,7,1655,75,67,57,368,1652,3,1545,1655,70,0,0,0,,0,0,0,70,0
2015,1,29,4,AA,1015,N479AA,DFW,SAN,1535,1539,4,0,11,1550,196,179,166,1171,1636,2,1651,1638,-13,1,0,0,,,,,,
2015,1,29,4,OO,4504,N554CA,LAX,SAN,1535,1533,-2,1,21,1554,51,55,31,109,1625,3,1626,1628,2,0,0,0,,,,,,
2015,1,29,4,WN,556,N443WN,ATL,SAN,1540,1654,74,0,15,1709,315,306,286,1892,1855,5,1755,1900,65,0,0,0,,0,0,65,0,0
2015,1,29,4,OO,5207,N952SW,SFO,SAN,1546,1809,143,0,20,1829,95,97,73,447,1942,4,1721,1946,145,0,0,0,,2,0,143,0,0
2015,1,29,4,WN,2953,N8651A,BWI,SAN,1550,1733,103,0,56,1829,355,386,326,2295,2055,4,1845,2059,134,0,0,0,,31,0,103,0,0
2015,1,29,4,WN,3394,N368SW,ABQ,SAN,1550,1555,5,0,10,1605,115,111,98,628,1643,3,1645,1646,1,0,0,0,,,,,,
2015,1,29,4,WN,3860,N7720F,SJC,SAN,1550,1550,0,1,7,1557,75,76,66,417,1703,3,1705,1706,1,0,0,0,,,,,,
2015,1,29,4,WN,1543,N425LV,IAD,SAN,1555,1555,0,1,23,1618,340,352,326,2253,1844,3,1835,1847,12,0,0,0,,,,,,
2015,1,29,4,WN,4543,N925WN,SAT,SAN,1555,1551,-4,1,6,1557,185,173,163,1129,1640,4,1700,1644,-16,1,0,0,,,,,,
2015,1,29,4,OO,5263,N566SW,LAX,SAN,1600,1558,-2,1,21,1619,53,61,37,109,1656,3,1653,1659,6,0,0,0,,,,,,
2015,1,29,4,OO,2579,N864AS,LAX,SAN,1604,1601,-3,1,14,1615,45,50,32,109,1647,4,1649,1651,2,0,0,0,,,,,,
2015,1,29,4,WN,462,N779SW,OAK,SAN,1610,1607,-3,1,7,1614,80,85,67,446,1721,11,1730,1732,2,0,0,0,,,,,,
2015,1,29,4,WN,2711,N450WN,PHX,SAN,1610,1747,97,0,16,1803,65,71,52,304,1755,3,1615,1758,103,0,0,0,,6,0,0,97,0
2015,1,29,4,DL,2152,N1402A,ATL,SAN,1619,1627,8,0,16,1643,296,281,261,1892,1804,4,1815,1808,-7,1,0,0,,,,,,
2015,1,29,4,AS,892,N512AS,HNL,SAN,1630,1626,-4,1,19,1645,329,299,277,2614,2322,3,2359,2325,-34,1,0,0,,,,,,
2015,1,29,4,AS,858,N566AS,OGG,SAN,1633,1626,-7,1,7,1633,319,279,268,2541,2301,4,2352,2305,-47,1,0,0,,,,,,
2015,1,29,4,OO,6260,N755SK,SFO,SAN,1635,1632,-3,1,13,1645,92,89,73,447,1758,3,1807,1801,-6,1,0,0,,,,,,
2015,1,29,4,B6,89,N809JB,JFK,SAN,1640,1653,13,0,29,1722,378,381,347,2446,2009,5,1958,2014,16,0,0,0,,3,0,9,4,0
2015,1,29,4,DL,2546,N352NW,SLC,SAN,1645,1833,108,0,12,1845,113,108,94,626,1919,2,1738,1921,103,0,0,0,,0,0,103,0,0
2015,1,29,4,UA,1228,N76288,EWR,SAN,1652,1705,13,0,14,1719,374,363,346,2425,2005,3,2006,2008,2,0,0,0,,,,,,
2015,1,29,4,B6,19,N768JB,BOS,SAN,1658,1725,27,0,19,1744,391,378,356,2588,2040,3,2029,2043,14,0,0,0,,,,,,
2015,1,29,4,WN,388,N8321D,PHX,SAN,1700,1659,-1,1,12,1711,70,65,50,304,1701,3,1710,1704,-6,1,0,0,,,,,,
2015,1,29,4,WN,338,N647SW,LAS,SAN,1705,1659,-6,1,10,1709,65,61,48,258,1757,3,1810,1800,-10,1,0,0,,,,,,
2015,1,29,4,OO,2597,N862AS,LAX,SAN,1705,1659,-6,1,18,1717,47,49,28,109,1745,3,1752,1748,-4,1,0,0,,,,,,
2015,1,29,4,UA,1087,N71411,ORD,SAN,1714,1716,2,0,26,1742,268,271,242,1723,1944,3,1942,1947,5,0,0,0,,,,,,
2015,1,29,4,AA,93,N3JBAA,ORD,SAN,1720,1728,8,0,17,1745,261,265,245,1723,1950,3,1941,1953,12,0,0,0,,,,,,
2015,1,29,4,AA,95,N3KSAA,JFK,SAN,1720,1716,-4,1,27,1743,380,392,355,2446,2038,10,2040,2048,8,0,0,0,,,,,,
2015,1,29,4,AS,763,N520AS,MCO,SAN,1725,1717,-8,1,10,1727,324,319,305,2149,1932,4,1949,1936,-13,1,0,0,,,,,,
2015,1,29,4,F9,557,N908FR,DEN,SAN,1725,1726,1,0,12,1738,136,146,129,853,1847,5,1841,1852,11,0,0,0,,,,,,
2015,1,29,4,VX,960,N837VA,SFO,SAN,1730,1725,-5,1,13,1738,85,90,72,447,1850,5,1855,1855,0,1,0,0,,,,,,
2015,1,29,4,WN,354,N742SW,MCO,SAN,1730,1726,-4,1,8,1734,330,316,303,2149,1937,5,2000,1942,-18,1,0,0,,,,,,
2015,1,29,4,DL,1967,N815DN,ATL,SAN,1735,1734,-1,1,13,1747,294,276,260,1892,1907,3,1929,1910,-19,1,0,0,,,,,,
2015,1,29,4,UA,1218,N73291,IAD,SAN,1741,1743,2,0,40,1823,350,362,319,2253,2042,3,2031,2045,14,0,0,0,,,,,,
2015,1,29,4,UA,1689,N78438,IAH,SAN,1743,1743,0,1,22,1805,211,202,176,1303,1901,4,1914,1905,-9,1,0,0,,,,,,
2015,1,29,4,AS,480,N524AS,SEA,SAN,1745,1742,-3,1,12,1754,163,156,140,1050,2014,4,2028,2018,-10,1,0,0,,,,,,
2015,1,29,4,WN,2611,N663SW,SFO,SAN,1800,1810,10,0,18,1828,85,93,71,447,1939,4,1925,1943,18,0,0,0,,8,0,10,0,0
2015,1,29,4,AA,71,N3DTAA,DFW,SAN,1805,1804,-1,1,13,1817,186,183,168,1171,1905,2,1911,1907,-4,1,0,0,,,,,,
2015,1,29,4,OO,6339,N584SW,LAX,SAN,1805,1801,-4,1,17,1818,54,55,36,109,1854,2,1859,1856,-3,1,0,0,,,,,,
2015,1,29,4,US,654,N555AY,PHX,SAN,1810,1755,-15,1,21,1816,69,78,52,304,1808,5,1819,1813,-6,1,0,0,,,,,,
2015,1,29,4,US,741,N657AW,PHL,SAN,1810,1807,-3,1,36,1843,368,376,336,2370,2119,4,2118,2123,5,0,0,0,,,,,,
2015,1,29,4,US,470,N583UW,CLT,SAN,1815,1820,5,0,24,1844,321,317,290,2077,2034,3,2036,2037,1,0,0,0,,,,,,
2015,1,29,4,AS,769,N593AS,BOS,SAN,1815,1812,-3,1,41,1853,400,406,362,2588,2155,3,2155,2158,3,0,0,0,,,,,,
2015,1,29,4,WN,4831,N340LV,PDX,SAN,1820,1818,-2,1,7,1825,140,144,131,933,2036,6,2040,2042,2,0,0,0,,,,,,
2015,1,29,4,WN,190,N461WN,OAK,SAN,1825,1828,3,0,8,1836,85,82,71,446,1947,3,1950,1950,0,1,0,0,,,,,,
2015,1,29,4,OO,3484,N217AG,BOI,SAN,1825,1829,4,0,11,1840,130,130,114,749,1934,5,1935,1939,4,0,0,0,,,,,,
2015,1,29,4,NK,245,N523NK,LAS,SAN,1830,1817,-13,1,12,1829,64,61,47,258,1916,2,1934,1918,-16,1,0,0,,,,,,
2015,1,29,4,UA,1533,N24706,EWR,SAN,1831,1832,1,0,14,1846,379,352,335,2425,2121,3,2150,2124,-26,1,0,0,,,,,,
2015,1,29,4,WN,1614,N555LV,DEN,SAN,1845,1852,7,0,13,1905,145,142,126,853,2011,3,2010,2014,4,0,0,0,,,,,,
2015,1,29,4,WN,4285,N406WN,SMF,SAN,1845,1844,-1,1,10,1854,85,83,69,480,2003,4,2010,2007,-3,1,0,0,,,,,,
2015,1,29,4,DL,2616,N395DN,JFK,SAN,1845,1909,24,0,39,1948,384,385,342,2446,2230,4,2209,2234,25,0,0,0,,1,0,24,0,0
2015,1,29,4,WN,4163,N317WN,SJC,SAN,1855,1916,21,0,11,1927,75,81,66,417,2033,4,2010,2037,27,0,0,0,,6,0,0,21,0
2015,1,29,4,WN,940,N386SW,PHX,SAN,1900,1922,22,0,11,1933,65,65,51,304,1924,3,1905,1927,22,0,0,0,,0,0,7,15,0
2015,1,29,4,OO,2590,N864AS,LAX,SAN,1900,1854,-6,1,11,1905,46,46,31,109,1936,4,1946,1940,-6,1,0,0,,,,,,
2015,1,29,4,UA,1062,N76516,DEN,SAN,1900,1940,40,0,8,1948,147,133,121,853,2049,4,2027,2053,26,0,0,0,,0,0,26,0,0
2015,1,29,4,WN,2518,N7713A,DAL,SAN,1915,1914,-1,1,7,1921,195,181,171,1182,2012,3,2030,2015,-15,1,0,0,,,,,,
2015,1,29,4,WN,2364,N8642E,MDW,SAN,1915,1932,17,0,13,1945,275,264,247,1728,2152,4,2150,2156,6,0,0,0,,,,,,
2015,1,29,4,WN,3036,N225WN,SEA,SAN,1915,1911,-4,1,11,1922,160,154,140,1050,2142,3,2155,2145,-10,1,0,0,,,,,,
2015,1,29,4,WN,4299,N600WN,LAS,SAN,1930,1935,5,0,10,1945,65,59,46,258,2031,3,2035,2034,-1,1,0,0,,,,,,
2015,1,29,4,WN,4035,N367SW,SFO,SAN,1935,1928,-7,1,10,1938,85,86,73,447,2051,3,2100,2054,-6,1,0,0,,,,,,
2015,1,29,4,AA,49,N5DUAA,DFW,SAN,1935,1932,-3,1,13,1945,186,181,163,1171,2028,5,2041,2033,-8,1,0,0,,,,,,
2015,1,29,4,AS,598,N462AS,PDX,SAN,1935,1932,-3,1,8,1940,137,136,126,933,2146,2,2152,2148,-4,1,0,0,,,,,,
2015,1,29,4,DL,2570,N332NW,MSP,SAN,1935,1934,-1,1,11,1945,239,225,210,1532,2115,4,2134,2119,-15,1,0,0,,,,,,
2015,1,29,4,WN,267,N8312C,PHX,SAN,1940,1951,11,0,13,2004,65,65,49,304,1953,3,1945,1956,11,0,0,0,,,,,,
2015,1,29,4,AS,484,N302AS,SEA,SAN,1955,1948,-7,1,14,2002,157,158,139,1050,2221,5,2232,2226,-6,1,0,0,,,,,,
2015,1,29,4,WN,552,N779SW,SJC,SAN,2000,1958,-2,1,9,2007,75,78,65,417,2112,4,2115,2116,1,0,0,0,,,,,,
2015,1,29,4,WN,843,N7707C,OAK,SAN,2005,2022,17,0,8,2030,85,81,70,446,2140,3,2130,2143,13,0,0,0,,,,,,
2015,1,29,4,AA,145,N3KTAA,MIA,SAN,2005,2007,2,0,33,2040,345,342,306,2267,2246,3,2250,2249,-1,1,0,0,,,,,,
2015,1,29,4,DL,1635,N817DN,DTW,SAN,2005,1959,-6,1,39,2038,310,318,275,1956,2213,4,2215,2217,2,0,0,0,,,,,,
2015,1,29,4,OO,6341,N923SW,LAX,SAN,2005,2001,-4,1,11,2012,51,48,33,109,2045,4,2056,2049,-7,1,0,0,,,,,,
2015,1,29,4,UA,1699,N75433,SFO,SAN,2008,2033,25,0,17,2050,90,90,70,447,2200,3,2138,2203,25,0,0,0,,0,0,0,25,0
2015,1,29,4,WN,156,N8655D,AUS,SAN,2030,2027,-3,1,11,2038,190,174,159,1164,2117,4,2140,2121,-19,1,0,0,,,,,,
2015,1,29,4,WN,4537,N421LV,SMF,SAN,2035,2102,27,0,9,2111,85,78,66,480,2217,3,2200,2220,20,0,0,0,,0,0,0,20,0
2015,1,29,4,WN,432,N929WN,LAS,SAN,2040,2039,-1,1,13,2052,65,65,46,258,2138,6,2145,2144,-1,1,0,0,,,,,,
2015,1,29,4,WN,2360,N500WR,PHX,SAN,2045,2115,30,0,26,2141,70,81,50,304,2131,5,2055,2136,41,0,0,0,,11,0,30,0,0
2015,1,29,4,VX,964,N639VA,SFO,SAN,2050,2049,-1,1,12,2101,85,85,68,447,2209,5,2215,2214,-1,1,0,0,,,,,,
2015,1,29,4,WN,3479,N646SW,OAK,SAN,2050,2105,15,0,9,2114,85,88,69,446,2223,10,2215,2233,18,0,0,0,,3,0,0,15,0
2015,1,29,4,DL,1567,N809DN,ATL,SAN,2050,2050,0,1,17,2107,296,288,258,1892,2225,13,2246,2238,-8,1,0,0,,,,,,
2015,1,29,4,US,563,N914UY,PHX,SAN,2100,2056,-4,1,15,2111,72,67,50,304,2101,2,2112,2103,-9,1,0,0,,,,,,
2015,1,29,4,AA,37,N3LAAA,DFW,SAN,2100,2055,-5,1,14,2109,185,186,169,1171,2158,3,2205,2201,-4,1,0,0,,,,,,
2015,1,29,4,OO,2611,N417SW,LAX,SAN,2104,2101,-3,1,14,2115,47,47,28,109,2143,5,2151,2148,-3,1,0,0,,,,,,
2015,1,29,4,UA,1687,N69806,IAH,SAN,2105,2100,-5,1,18,2118,211,197,176,1303,2214,3,2236,2217,-19,1,0,0,,,,,,
2015,1,29,4,NK,619,N512NK,IAH,SAN,2107,2055,-12,1,16,2111,211,194,176,1303,2207,2,2238,2209,-29,1,0,0,,,,,,
2015,1,29,4,WN,677,N408WN,LAS,SAN,2110,2108,-2,1,15,2123,65,66,47,258,2210,4,2215,2214,-1,1,0,0,,,,,,
2015,1,29,4,WN,442,N754SW,DEN,SAN,2115,2116,1,0,15,2131,150,142,123,853,2234,4,2245,2238,-7,1,0,0,,,,,,
2015,1,29,4,WN,1962,N442WN,SMF,SAN,2115,2110,-5,1,7,2117,85,84,70,480,2227,7,2240,2234,-6,1,0,0,,,,,,
2015,1,29,4,AA,156,N3LKAA,ORD,SAN,2125,2138,13,0,12,2150,259,254,239,1723,2349,3,2344,2352,8,0,0,0,,,,,,
2015,1,29,4,DL,1909,N3741S,SLC,SAN,2140,2136,-4,1,13,2149,118,108,90,626,2219,5,2238,2224,-14,1,0,0,,,,,,
2015,1,29,4,WN,2969,N7744A,SJC,SAN,2150,2320,90,0,8,2328,75,72,61,417,29,3,2305,32,87,0,0,0,,0,0,0,87,0
2015,1,29,4,AA,2484,N573AA,DFW,SAN,2230,2228,-2,1,17,2245,188,181,160,1171,2325,4,2338,2329,-9,1,0,0,,,,,,
2015,1,29,4,UA,1278,N33264,SFO,SAN,2230,2232,2,0,22,2254,89,90,64,447,2358,4,2359,2,3,0,0,0,,,,,,
2015,1,29,4,OO,5602,N956SW,LAX,SAN,2319,20,61,0,23,43,53,58,31,109,114,4,12,118,66,0,0,0,,5,0,61,0,0
2015,1,30,5,WN,4473,N725SW,OAK,SAN,600,555,-5,1,27,622,90,95,66,446,728,2,730,730,0,1,0,0,,,,,,
2015,1,30,5,WN,105,N286WN,LAS,SAN,600,555,-5,1,7,602,70,59,46,258,648,6,710,654,-16,1,0,0,,,,,,
2015,1,30,5,WN,477,N658SW,SMF,SAN,600,558,-2,1,13,611,90,96,70,480,721,13,730,734,4,0,0,0,,,,,,
2015,1,30,5,WN,974,N949WN,PHX,SAN,620,614,-6,1,11,625,75,72,51,304,616,10,635,626,-9,1,0,0,,,,,,
2015,1,30,5,UA,1440,N68822,SFO,SAN,620,618,-2,1,13,631,95,84,66,447,737,5,755,742,-13,1,0,0,,,,,,
2015,1,30,5,WN,498,N248WN,TUS,SAN,635,628,-7,1,7,635,75,72,57,368,632,8,650,640,-10,1,0,0,,,,,,
2015,1,30,5,WN,1643,N609SW,SEA,SAN,635,629,-6,1,21,650,160,162,138,1050,908,3,915,911,-4,1,0,0,,,,,,
2015,1,30,5,WN,1148,N920WN,SJC,SAN,635,632,-3,1,12,644,80,77,62,417,746,3,755,749,-6,1,0,0,,,,,,
2015,1,30,5,AS,232,N423AS,PDX,SAN,635,628,-7,1,20,648,144,148,125,933,853,3,859,856,-3,1,0,0,,,,,,
2015,1,30,5,AS,240,N713AS,SEA,SAN,635,634,-1,1,14,648,158,156,138,1050,906,4,913,910,-3,1,0,0,,,,,,
2015,1,30,5,WN,550,N555LV,LAS,SAN,645,642,-3,1,13,655,65,63,47,258,742,3,750,745,-5,1,0,0,,,,,,
2015,1,30,5,WN,102,N443WN,OAK,SAN,700,700,0,1,18,718,85,88,66,446,824,4,825,828,3,0,0,0,,,,,,
2015,1,30,5,WN,833,N469WN,SMF,SAN,700,659,-1,1,11,710,90,82,67,480,817,4,830,821,-9,1,0,0,,,,,,
2015,1,30,5,B6,619,N649JB,BOS,SAN,700,659,-1,1,47,746,396,416,364,2588,1050,5,1036,1055,19,0,0,0,,19,0,0,0,0
2015,1,30,5,WN,3501,N775SW,SFO,SAN,725,725,0,1,13,738,85,98,66,447,844,19,850,903,13,0,0,0,,,,,,
2015,1,30,5,US,581,N118US,PHL,SAN,730,731,1,0,13,744,365,343,327,2370,1011,3,1035,1014,-21,1,0,0,,,,,,
2015,1,30,5,OO,6322,N586SW,LAX,SAN,743,739,-4,1,11,750,54,47,32,109,822,4,837,826,-11,1,0,0,,,,,,
2015,1,30,5,OO,2623,N492SW,LAX,SAN,745,738,-7,1,8,746,47,41,27,109,813,6,832,819,-13,1,0,0,,,,,,
2015,1,30,5,US,487,N167US,CLT,SAN,755,750,-5,1,17,807,322,310,289,2077,956,4,1017,1000,-17,1,0,0,,,,,,
2015,1,30,5,WN,222,N292WN,SJC,SAN,755,755,0,1,12,807,75,80,64,417,911,4,910,915,5,0,0,0,,,,,,
2015,1,30,5,VX,950,N525VA,SFO,SAN,800,755,-5,1,9,804,85,88,74,447,918,5,925,923,-2,1,0,0,,,,,,
2015,1,30,5,WN,695,N284WN,RNO,SAN,800,755,-5,1,7,802,90,83,73,488,915,3,930,918,-12,1,0,0,,,,,,
2015,1,30,5,OO,6521,N751SK,DEN,SAN,800,759,-1,1,21,820,148,152,128,853,928,3,928,931,3,0,0,0,,,,,,
2015,1,30,5,UA,1424,N37419,ORD,SAN,805,802,-3,1,18,820,267,267,245,1723,1025,4,1032,1029,-3,1,0,0,,,,,,
2015,1,30,5,UA,1610,N37273,SFO,SAN,805,805,0,1,21,826,93,91,66,447,932,4,938,936,-2,1,0,0,,,,,,
2015,1,30,5,WN,2154,N439WN,LAS,SAN,810,806,-4,1,12,818,65,62,47,258,905,3,915,908,-7,1,0,0,,,,,,
2015,1,30,5,WN,756,N441WN,OAK,SAN,815,813,-2,1,12,825,85,85,69,446,934,4,940,938,-2,1,0,0,,,,,,
2015,1,30,5,DL,1692,N823DN,ATL,SAN,815,814,-1,1,15,829,297,277,259,1892,948,3,1012,951,-21,1,0,0,,,,,,
2015,1,30,5,WN,620,N963WN,DAL,SAN,825,820,-5,1,8,828,195,180,168,1182,916,4,940,920,-20,1,0,0,,,,,,
2015,1,30,5,UA,1653,N27477,IAD,SAN,826,828,2,0,18,846,350,333,311,2253,1057,4,1116,1101,-15,1,0,0,,,,,,
2015,1,30,5,WN,142,N386SW,PHX,SAN,830,823,-7,1,13,836,70,69,51,304,827,5,840,832,-8,1,0,0,,,,,,
2015,1,30,5,WN,1145,N398SW,ABQ,SAN,830,826,-4,1,14,840,115,126,92,628,912,20,925,932,7,0,0,0,,,,,,
2015,1,30,5,NK,107,N621NK,DFW,SAN,834,829,-5,1,12,841,193,185,163,1171,924,10,947,934,-13,1,0,0,,,,,,
2015,1,30,5,AS,718,N590AS,SLC,SAN,835,822,-13,1,14,836,125,111,93,626,909,4,940,913,-27,1,0,0,,,,,,
2015,1,30,5,DL,2295,N336NB,SLC,SAN,836,830,-6,1,17,847,124,114,94,626,921,3,940,924,-16,1,0,0,,,,,,
2015,1,30,5,WN,4741,N607SW,SMF,SAN,840,836,-4,1,11,847,90,86,71,480,958,4,1010,1002,-8,1,0,0,,,,,,
2015,1,30,5,AS,246,N769AS,SEA,SAN,845,842,-3,1,36,918,158,179,139,1050,1137,4,1123,1141,18,0,0,0,,18,0,0,0,0
2015,1,30,5,UA,1603,N69804,IAH,SAN,845,913,28,0,20,933,216,192,168,1303,1021,4,1021,1025,4,0,0,0,,,,,,
2015,1,30,5,UA,1626,N13248,EWR,SAN,845,853,8,0,67,1000,376,406,337,2425,1237,2,1201,1239,38,0,0,0,,30,0,8,0,0
2015,1,30,5,US,452,N552UW,PHX,SAN,846,841,-5,1,17,858,75,76,53,304,851,6,901,857,-4,1,0,0,,,,,,
2015,1,30,5,WN,519,N962WN,DEN,SAN,850,850,0,1,13,903,145,140,124,853,1007,3,1015,1010,-5,1,0,0,,,,,,
2015,1,30,5,DL,2067,N366NW,DTW,SAN,850,857,7,0,12,909,319,288,272,1956,1041,4,1109,1045,-24,1,0,0,,,,,,
2015,1,30,5,WN,2514,N7714B,MDW,SAN,855,850,-5,1,25,915,270,283,255,1728,1130,3,1125,1133,8,0,0,0,,,,,,
